QueryId,DocumentId
260,clueweb12-0206wb-01-24048
260,clueweb12-0909wb-36-01398
260,clueweb12-0107wb-42-07977
260,clueweb12-0715wb-52-07467
261,clueweb12-0818wb-39-23264
261,clueweb12-0905wb-16-25383
261,clueweb12-0111wb-93-27505
261,clueweb12-0700tw-27-14383
261,clueweb12-0713wb-55-02688
261,clueweb12-0203wb-43-05844
261,clueweb12-0110wb-64-28806
261,clueweb12-1911wb-28-16556
261,clueweb12-1800tw-04-14696
261,clueweb12-1813wb-26-09286
261,clueweb12-1115wb-14-11039
261,clueweb12-0202wb-91-11471
261,clueweb12-1115wb-24-10311
261,clueweb12-0205wb-27-02509
261,clueweb12-1115wb-81-01188
261,clueweb12-0304wb-78-08292
261,clueweb12-1501tw-07-13473
261,clueweb12-1304wb-18-16810
261,clueweb12-0310wb-85-01863
261,clueweb12-1414wb-83-09299
262,clueweb12-1701wb-68-28402
262,clueweb12-1012wb-09-13984
262,clueweb12-1501wb-22-07057
262,clueweb12-1201tw-15-12627
262,clueweb12-1507wb-93-16830
262,clueweb12-1700tw-48-17964
262,clueweb12-0111wb-35-21963
262,clueweb12-1200tw-54-16521
262,clueweb12-1500tw-34-15797
262,clueweb12-1506wb-15-28102
262,clueweb12-0700wb-36-18317
262,clueweb12-1308wb-76-13513
262,clueweb12-0503wb-63-14453
262,clueweb12-0600tw-12-11381
262,clueweb12-1506wb-57-25203
262,clueweb12-1700tw-26-00608
262,clueweb12-1100tw-41-19465
262,clueweb12-1717wb-31-23001
262,clueweb12-0302wb-23-05819
262,clueweb12-1201tw-17-00681
263,clueweb12-0702wb-84-08266
263,clueweb12-0004wb-51-16947
263,clueweb12-0310wb-35-20977
263,clueweb12-0708wb-73-10107
263,clueweb12-1000tw-44-08479
263,clueweb12-0003wb-11-12156
263,clueweb12-0008wb-13-06917
263,clueweb12-0304wb-71-01443
263,clueweb12-0915wb-46-20768
263,clueweb12-1605wb-34-06872
263,clueweb12-0917wb-59-09273
263,clueweb12-0409wb-05-01399
263,clueweb12-1407wb-85-04249
263,clueweb12-0804wb-47-04083
263,clueweb12-0206wb-10-23473
263,clueweb12-0711wb-33-21227
263,clueweb12-0504wb-45-27310
263,clueweb12-0202wb-89-20652
263,clueweb12-0715wb-58-16687
263,clueweb12-1312wb-08-28822
264,clueweb12-0006wb-47-10675
264,clueweb12-0814wb-23-19250
264,clueweb12-0109wb-16-18750
264,clueweb12-1605wb-93-00620
264,clueweb12-1117wb-15-15889
264,clueweb12-1401wb-15-01774
264,clueweb12-1401wb-06-04357
264,clueweb12-0308wb-83-17802
264,clueweb12-0306wb-79-06119
264,clueweb12-1411wb-29-25406
264,clueweb12-1807wb-21-02041
264,clueweb12-0012wb-28-05991
264,clueweb12-0301wb-84-02864
264,clueweb12-1202wb-96-12115
264,clueweb12-1207wb-92-08832
264,clueweb12-1205wb-60-05306
264,clueweb12-1205wb-92-16924
264,clueweb12-1206wb-21-18532
264,clueweb12-1205wb-24-21007
264,clueweb12-1205wb-14-02648
265,clueweb12-0205wb-90-26069
265,clueweb12-0301wb-84-27205
265,clueweb12-1206wb-21-08568
265,clueweb12-1105wb-93-15678
265,clueweb12-0917wb-69-15195
265,clueweb12-1400wb-69-12053
265,clueweb12-1412wb-75-09112
265,clueweb12-0304wb-81-18886
265,clueweb12-0502wb-25-23161
265,clueweb12-1412wb-95-18713
265,clueweb12-0104wb-61-29046
265,clueweb12-0814wb-26-24287
265,clueweb12-1404wb-15-12872
265,clueweb12-0011wb-15-00910
265,clueweb12-0101wb-77-11815
265,clueweb12-1402wb-60-31322
265,clueweb12-1509wb-48-25549
265,clueweb12-0703wb-40-10945
265,clueweb12-1118wb-65-16497
265,clueweb12-0701wb-49-31684
266,clueweb12-0800tw-55-01016
266,clueweb12-0003wb-56-28161
266,clueweb12-0409wb-27-20274
266,clueweb12-1708wb-84-25325
266,clueweb12-1117wb-65-08452
266,clueweb12-1514wb-33-14594
266,clueweb12-0807wb-08-05804
266,clueweb12-0505wb-27-05527
266,clueweb12-0816wb-24-24885
266,clueweb12-1312wb-33-22255
266,clueweb12-0502wb-68-29430
266,clueweb12-1000tw-35-10840
266,clueweb12-0301wb-61-06166
266,clueweb12-0300tw-55-01239
266,clueweb12-0104wb-89-05896
266,clueweb12-0001wb-37-37297
266,clueweb12-0009wb-63-01653
266,clueweb12-1907wb-07-17432
266,clueweb12-1802wb-69-12771
266,clueweb12-1507wb-13-02961
267,clueweb12-1901wb-90-30019
267,clueweb12-0105wb-02-09476
267,clueweb12-1812wb-53-13643
267,clueweb12-1906wb-91-02587
267,clueweb12-1800wb-68-26468
267,clueweb12-0102wb-20-23672
267,clueweb12-1604wb-44-17923
267,clueweb12-1009wb-06-28782
267,clueweb12-1501wb-73-02218
267,clueweb12-1217wb-79-23205
267,clueweb12-1806wb-16-00408
267,clueweb12-0500tw-06-10109
267,clueweb12-0816wb-25-19053
267,clueweb12-1413wb-26-25273
267,clueweb12-1018wb-30-10365
267,clueweb12-0307wb-59-03431
267,clueweb12-0307wb-38-11596
267,clueweb12-1811wb-05-03895
267,clueweb12-1016wb-49-05224
267,clueweb12-1112wb-79-11715
268,clueweb12-1217wb-88-18172
268,clueweb12-1007wb-42-32947
268,clueweb12-1300tw-09-03215
268,clueweb12-1717wb-44-14436
268,clueweb12-1108wb-60-13363
268,clueweb12-1415wb-20-21558
268,clueweb12-1200tw-16-18841
268,clueweb12-0302wb-69-10212
268,clueweb12-1115wb-20-04288
268,clueweb12-1501wb-77-08276
268,clueweb12-1500wb-79-06289
268,clueweb12-1011wb-43-31683
268,clueweb12-0013wb-66-08277
268,clueweb12-1208wb-68-07593
268,clueweb12-0205wb-51-13144
268,clueweb12-1501wb-35-16672
268,clueweb12-1211wb-44-08349
268,clueweb12-1716wb-00-21777
268,clueweb12-0102wb-67-17721
268,clueweb12-0806wb-31-31686
269,clueweb12-1215wb-97-10538
269,clueweb12-1216wb-29-25995
269,clueweb12-1215wb-86-31269
269,clueweb12-1218wb-03-00316
269,clueweb12-0013wb-74-12183
269,clueweb12-0300wb-63-18324
269,clueweb12-0007wb-32-06602
269,clueweb12-0010wb-73-00055
269,clueweb12-1215wb-92-21534
269,clueweb12-0303wb-94-08788
269,clueweb12-0304wb-04-05659
269,clueweb12-0208wb-24-06696
269,clueweb12-0303wb-67-03969
269,clueweb12-1509wb-37-23736
269,clueweb12-0303wb-47-15934
269,clueweb12-1311wb-33-08941
269,clueweb12-0103wb-04-06482
269,clueweb12-0004wb-86-21508
269,clueweb12-0004wb-08-20024
269,clueweb12-0304wb-31-07885
270,clueweb12-0007wb-82-31155
270,clueweb12-0207wb-19-07109
270,clueweb12-0008wb-60-16227
270,clueweb12-0606wb-32-21905
270,clueweb12-0207wb-37-20068
270,clueweb12-0207wb-67-09149
270,clueweb12-0207wb-30-08555
270,clueweb12-0207wb-75-00853
270,clueweb12-0209wb-19-16734
270,clueweb12-0207wb-51-26475
270,clueweb12-1613wb-00-26839
270,clueweb12-1911wb-62-00871
270,clueweb12-1016wb-91-06656
270,clueweb12-1100wb-57-27703
270,clueweb12-1017wb-00-09202
270,clueweb12-1201wb-93-24530
270,clueweb12-0210wb-77-06334
270,clueweb12-0207wb-37-20054
270,clueweb12-0000wb-27-08116
270,clueweb12-0207wb-59-20382
271,clueweb12-1809wb-39-32472
271,clueweb12-1507wb-15-30384
271,clueweb12-0800wb-35-01045
271,clueweb12-0207wb-30-15840
271,clueweb12-0300wb-48-03970
271,clueweb12-0211wb-64-23927
271,clueweb12-1215wb-92-16018
271,clueweb12-1305wb-00-23241
271,clueweb12-1117wb-24-18480
271,clueweb12-0405wb-49-29447
271,clueweb12-0708wb-98-06402
271,clueweb12-1712wb-87-07131
271,clueweb12-1414wb-39-06410
271,clueweb12-1607wb-89-04382
271,clueweb12-1209wb-79-19112
271,clueweb12-1911wb-25-00792
271,clueweb12-1903wb-23-02924
271,clueweb12-1207wb-35-14501
271,clueweb12-0811wb-20-20695
271,clueweb12-0105wb-87-23412
272,clueweb12-1714wb-00-04487
272,clueweb12-0800wb-22-04013
272,clueweb12-1803wb-50-28482
272,clueweb12-0716wb-47-14955
272,clueweb12-1908wb-67-22114
272,clueweb12-1715wb-42-22699
272,clueweb12-1716wb-55-08354
272,clueweb12-0109wb-66-22020
272,clueweb12-0110wb-62-00055
272,clueweb12-0409wb-94-26732
272,clueweb12-0409wb-98-08118
272,clueweb12-0409wb-87-07356
272,clueweb12-0410wb-02-26495
272,clueweb12-0108wb-11-21372
272,clueweb12-0109wb-98-33721
272,clueweb12-0108wb-94-30982
272,clueweb12-0109wb-18-16631
272,clueweb12-0409wb-94-26746
272,clueweb12-0108wb-11-21386
272,clueweb12-0107wb-74-29154
273,clueweb12-0206wb-19-22840
273,clueweb12-0005wb-77-07112
273,clueweb12-1311wb-38-05589
273,clueweb12-0700wb-27-25206
273,clueweb12-0207wb-83-27100
273,clueweb12-0002wb-09-03418
273,clueweb12-0601wb-33-30695
273,clueweb12-0100wb-59-14960
273,clueweb12-1600wb-15-18297
273,clueweb12-0001wb-48-27670
273,clueweb12-1603wb-65-09667
273,clueweb12-0900tw-24-00069
273,clueweb12-0011wb-67-05236
273,clueweb12-1505wb-58-28650
273,clueweb12-0010wb-41-03135
273,clueweb12-0010wb-28-15534
273,clueweb12-0402wb-30-12263
273,clueweb12-0010wb-55-30539
273,clueweb12-0010wb-41-03149
273,clueweb12-0603wb-88-16011
274,clueweb12-0111wb-77-03729
274,clueweb12-1913wb-73-05012
274,clueweb12-1500tw-85-00505
274,clueweb12-0100tw-77-14674
274,clueweb12-1703wb-68-18650
274,clueweb12-0509wb-34-25029
274,clueweb12-0008wb-44-27881
274,clueweb12-0211wb-48-21411
274,clueweb12-0310wb-08-22738
274,clueweb12-0109wb-77-28994
274,clueweb12-0600wb-49-09810
274,clueweb12-0106wb-07-08861
274,clueweb12-1501wb-63-14749
274,clueweb12-0308wb-66-24620
274,clueweb12-1001wb-39-17646
274,clueweb12-0207wb-65-14047
274,clueweb12-0009wb-89-17952
274,clueweb12-1901wb-39-04483
274,clueweb12-1314wb-17-10452
274,clueweb12-1312wb-51-11399
275,clueweb12-0012wb-40-22964
275,clueweb12-0006wb-88-02715
275,clueweb12-1313wb-78-27055
275,clueweb12-0009wb-16-09722
275,clueweb12-0603wb-80-34421
275,clueweb12-0100wb-91-20016
275,clueweb12-0904wb-46-05732
275,clueweb12-1515wb-32-12764
275,clueweb12-1200tw-52-09085
275,clueweb12-0301wb-06-13780
275,clueweb12-0407wb-15-20472
275,clueweb12-0905wb-45-15123
275,clueweb12-0300wb-52-09975
275,clueweb12-0107wb-15-02701
275,clueweb12-1904wb-31-11806
275,clueweb12-1305wb-98-00220
275,clueweb12-1309wb-36-09123
275,clueweb12-1309wb-30-03038
275,clueweb12-1309wb-64-36230
275,clueweb12-0307wb-16-06302
276,clueweb12-0716wb-73-10065
276,clueweb12-0000wb-00-37000
276,clueweb12-0402wb-70-05590
276,clueweb12-0818wb-14-18676
276,clueweb12-0909wb-99-22465
276,clueweb12-0600wb-66-06169
276,clueweb12-1013wb-09-14831
276,clueweb12-1204wb-01-19161
276,clueweb12-1808wb-10-22802
276,clueweb12-0104wb-17-18474
276,clueweb12-0607wb-60-29025
276,clueweb12-1400wb-04-15961
276,clueweb12-0805wb-13-13660
276,clueweb12-0713wb-04-07837
276,clueweb12-1716wb-60-24087
276,clueweb12-1715wb-18-22441
276,clueweb12-0001wb-72-09519
276,clueweb12-1606wb-15-18545
276,clueweb12-0814wb-56-06204
276,clueweb12-0808wb-78-10169
277,clueweb12-0103wb-77-17176
277,clueweb12-0111wb-96-26983
277,clueweb12-0012wb-14-02407
277,clueweb12-0103wb-84-20844
277,clueweb12-0502wb-62-17931
277,clueweb12-1705wb-88-22950
277,clueweb12-0301tw-21-07830
277,clueweb12-0700tw-21-09841
277,clueweb12-0404wb-36-10803
277,clueweb12-1912wb-69-16917
277,clueweb12-0709wb-93-16709
277,clueweb12-0503wb-08-22357
277,clueweb12-0717wb-27-09730
277,clueweb12-1803wb-35-21942
277,clueweb12-1401wb-66-03713
277,clueweb12-1905wb-25-16207
277,clueweb12-1201tw-11-15374
277,clueweb12-0808wb-64-08530
277,clueweb12-1909wb-02-03436
277,clueweb12-1605wb-15-06495
278,clueweb12-0917wb-95-17284
278,clueweb12-1508wb-41-00056
278,clueweb12-1616wb-14-21864
278,clueweb12-1106wb-96-18424
278,clueweb12-1505wb-69-05172
278,clueweb12-1804wb-22-22837
278,clueweb12-0807wb-55-12894
278,clueweb12-0404wb-40-32307
278,clueweb12-0807wb-58-29353
278,clueweb12-1503wb-08-11591
278,clueweb12-1506wb-25-29368
278,clueweb12-1020wb-33-03052
278,clueweb12-1913wb-12-14688
278,clueweb12-0405wb-79-26150
278,clueweb12-1100wb-66-03942
278,clueweb12-1021wb-20-12393
278,clueweb12-1904wb-28-11122
278,clueweb12-1904wb-77-01401
278,clueweb12-1100wb-52-29339
278,clueweb12-1503wb-59-10174
279,clueweb12-0009wb-28-15151
279,clueweb12-0108wb-06-12453
279,clueweb12-1306wb-02-02797
279,clueweb12-0112wb-03-22834
279,clueweb12-0002wb-70-16736
279,clueweb12-1304wb-50-11611
279,clueweb12-0915wb-08-04384
279,clueweb12-0101wb-26-11420
279,clueweb12-0112wb-11-29233
279,clueweb12-0101wb-35-18999
279,clueweb12-1101wb-40-01520
279,clueweb12-1515wb-11-14541
279,clueweb12-0108wb-99-17118
279,clueweb12-1003wb-43-08860
279,clueweb12-0808wb-65-21090
279,clueweb12-0400wb-18-19371
279,clueweb12-1103wb-38-07264
279,clueweb12-0812wb-91-17552
279,clueweb12-0301wb-32-27575
279,clueweb12-1002wb-74-21263
280,clueweb12-0110wb-42-19227
280,clueweb12-0206wb-42-02212
280,clueweb12-1701wb-68-12765
280,clueweb12-0102wb-11-26214
280,clueweb12-1003wb-83-04881
280,clueweb12-1701wb-59-28181
280,clueweb12-1701wb-30-21569
280,clueweb12-0206wb-34-07681
280,clueweb12-1701wb-91-12659
280,clueweb12-1701wb-23-07621
280,clueweb12-0101wb-43-25440
280,clueweb12-1310wb-57-17617
280,clueweb12-0506wb-25-15603
280,clueweb12-0717wb-43-02272
280,clueweb12-1901wb-56-10471
280,clueweb12-0500tw-13-19007
280,clueweb12-1814wb-04-07241
280,clueweb12-0400tw-01-16073
280,clueweb12-1803wb-46-20730
280,clueweb12-1813wb-77-24491
281,clueweb12-0804wb-78-22859
281,clueweb12-1411wb-42-18086
281,clueweb12-0210wb-61-11053
281,clueweb12-0900tw-23-13239
281,clueweb12-0700tw-01-08584
281,clueweb12-1020wb-63-15658
281,clueweb12-0707wb-88-07316
281,clueweb12-0918wb-21-12096
281,clueweb12-1717wb-04-14339
281,clueweb12-1904wb-40-05795
281,clueweb12-0704wb-95-03425
281,clueweb12-0008wb-58-33573
281,clueweb12-1904wb-73-15316
281,clueweb12-1905wb-73-23015
281,clueweb12-1313wb-20-00990
281,clueweb12-0208wb-21-21245
281,clueweb12-1812wb-82-20443
281,clueweb12-0203wb-62-05067
281,clueweb12-1000tw-57-04933
281,clueweb12-1800tw-12-05504
282,clueweb12-0913wb-55-26324
282,clueweb12-0205wb-00-27815
282,clueweb12-0602wb-10-29421
282,clueweb12-0004wb-93-01861
282,clueweb12-0601wb-74-24002
282,clueweb12-0006wb-47-23834
282,clueweb12-0309wb-82-20277
282,clueweb12-0005wb-34-30065
282,clueweb12-1714wb-81-01272
282,clueweb12-1301wb-93-27222
282,clueweb12-1005wb-20-28984
282,clueweb12-1000wb-04-12634
282,clueweb12-0013wb-03-09407
282,clueweb12-1610wb-18-18120
282,clueweb12-0815wb-98-11176
282,clueweb12-1000wb-41-16550
282,clueweb12-0811wb-56-26087
282,clueweb12-0000wb-19-28173
282,clueweb12-1904wb-55-06973
282,clueweb12-1203wb-58-26457
283,clueweb12-1509wb-83-07079
283,clueweb12-1509wb-79-13134
283,clueweb12-1509wb-50-22504
283,clueweb12-1509wb-02-12543
283,clueweb12-0211wb-02-24680
283,clueweb12-0604wb-36-27862
283,clueweb12-0301wb-69-29278
283,clueweb12-0004wb-27-10404
283,clueweb12-0010wb-73-33727
283,clueweb12-0111wb-21-31941
283,clueweb12-0903wb-20-32090
283,clueweb12-1914wb-03-12807
283,clueweb12-0905wb-56-06850
283,clueweb12-0905wb-65-15371
283,clueweb12-1100tw-12-16665
283,clueweb12-0402wb-15-01640
283,clueweb12-1117wb-70-25819
283,clueweb12-0301wb-99-23624
283,clueweb12-1611wb-71-28979
283,clueweb12-0602wb-83-10527
284,clueweb12-1716wb-56-18405
284,clueweb12-0206wb-15-12596
284,clueweb12-1905wb-08-03986
284,clueweb12-1905wb-83-26154
284,clueweb12-0405wb-35-02930
284,clueweb12-1808wb-13-12030
284,clueweb12-0705wb-00-24564
284,clueweb12-1906wb-82-11479
284,clueweb12-1905wb-73-12206
284,clueweb12-1905wb-32-14112
284,clueweb12-0102wb-68-21978
284,clueweb12-1213wb-64-28758
284,clueweb12-1410wb-57-07349
284,clueweb12-1213wb-73-02723
284,clueweb12-1906wb-58-21953
284,clueweb12-0211wb-69-08330
284,clueweb12-0204wb-87-00405
284,clueweb12-1905wb-91-17855
284,clueweb12-1907wb-09-05553
284,clueweb12-0818wb-53-24796
285,clueweb12-0605wb-31-24376
285,clueweb12-0210wb-65-31634
285,clueweb12-0210wb-53-11706
285,clueweb12-1313wb-79-02311
285,clueweb12-0409wb-15-07648
285,clueweb12-0408wb-88-15845
285,clueweb12-1201wb-28-14706
285,clueweb12-0409wb-27-14318
285,clueweb12-0409wb-15-07662
285,clueweb12-0210wb-60-34258
285,clueweb12-0202wb-97-32125
285,clueweb12-0111wb-03-19435
285,clueweb12-0408wb-83-27731
285,clueweb12-0203wb-29-14389
285,clueweb12-1002wb-20-06531
285,clueweb12-1800tw-24-03989
285,clueweb12-1113wb-72-07952
285,clueweb12-0212wb-31-09699
285,clueweb12-0918wb-30-22405
285,clueweb12-0207wb-39-13872
286,clueweb12-1310wb-96-25346
286,clueweb12-0909wb-95-03667
286,clueweb12-0604wb-70-08095
286,clueweb12-1118wb-71-26880
286,clueweb12-0604wb-10-13200
286,clueweb12-0606wb-59-05998
286,clueweb12-0102wb-41-13163
286,clueweb12-0201wb-96-17364
286,clueweb12-0209wb-52-15015
286,clueweb12-0209wb-67-19499
286,clueweb12-0204wb-64-25966
286,clueweb12-0200wb-84-21672
286,clueweb12-0204wb-88-26118
286,clueweb12-1902wb-48-03558
286,clueweb12-1314wb-10-15442
286,clueweb12-0308wb-77-28385
286,clueweb12-0813wb-57-05545
286,clueweb12-0006wb-80-17170
286,clueweb12-1609wb-77-05240
286,clueweb12-0401wb-67-02772
287,clueweb12-0400wb-70-21206
287,clueweb12-0610wb-17-25639
287,clueweb12-1801wb-39-01584
287,clueweb12-1506wb-53-16166
287,clueweb12-0102wb-62-04692
287,clueweb12-0008wb-94-16735
287,clueweb12-1701wb-67-09990
287,clueweb12-1416wb-44-00973
287,clueweb12-0404wb-87-03650
287,clueweb12-0007wb-60-17961
287,clueweb12-0814wb-97-10592
287,clueweb12-1416wb-49-07225
287,clueweb12-0814wb-24-10987
287,clueweb12-1913wb-31-19694
287,clueweb12-1305wb-34-11756
287,clueweb12-0002wb-46-05390
287,clueweb12-0816wb-80-13269
287,clueweb12-0210wb-00-21933
287,clueweb12-0104wb-21-34124
287,clueweb12-0814wb-65-04826
288,clueweb12-0910wb-83-16371
288,clueweb12-1908wb-76-19454
288,clueweb12-0409wb-72-29548
288,clueweb12-0912wb-69-01981
288,clueweb12-0102wb-86-02687
288,clueweb12-0205wb-33-33346
288,clueweb12-0003wb-92-23031
288,clueweb12-0005wb-44-21214
288,clueweb12-0008wb-50-22625
288,clueweb12-0209wb-06-07628
288,clueweb12-1809wb-54-16313
288,clueweb12-1400tw-45-18277
288,clueweb12-0405wb-47-05741
288,clueweb12-1018wb-65-14824
288,clueweb12-0711wb-86-20539
288,clueweb12-0105wb-46-10068
288,clueweb12-0304wb-45-10577
288,clueweb12-0108wb-44-29592
288,clueweb12-0204wb-49-31435
288,clueweb12-0917wb-25-27108
289,clueweb12-0804wb-77-22580
289,clueweb12-0709wb-58-09485
289,clueweb12-0302wb-04-07567
289,clueweb12-1102wb-28-16899
289,clueweb12-1208wb-58-16483
289,clueweb12-0812wb-31-04130
289,clueweb12-0914wb-49-12785
289,clueweb12-0300tw-16-07466
289,clueweb12-0208wb-85-25853
289,clueweb12-0801wb-98-33093
289,clueweb12-0805wb-12-00079
289,clueweb12-0802wb-62-47775
289,clueweb12-0303wb-68-20263
289,clueweb12-1607wb-46-09846
289,clueweb12-0804wb-85-40860
289,clueweb12-0304wb-45-26389
